JOURNAL_ID|ITEM_NO|MAT_ID|VOLUME|QTY|PRICE|VALUE|DC_PRICE|DC_VALUE|TRANS_NO|HOSE_ID|PUMP_ID|TANK_ID|IS_OFFLINE
2055849|1|500028|11.0170|11.0170|27.2300|300.0000|0.0000|0.0000|2047824|5|2|3|False
2055850|1|500018|1.8190|1.8190|27.5000|50.0000|0.0000|0.0000|2047825|10|4|2|False
2055851|1|500018|10.9090|10.9090|27.5000|300.0000|0.0000|0.0000|2047827|10|4|2|False
2055852|1|500028|3.4900|3.4900|27.2300|95.0000|0.0000|0.0000|2047826|8|3|3|False
2055853|1|500028|2.5710|2.5710|27.2300|70.0000|0.0000|0.0000|2047823|8|3|3|False
2055854|1|500028|3.6720|3.6720|27.2300|100.0000|0.0000|0.0000|2047828|8|3|3|False
2055855|1|500018|6.5450|6.5450|27.5000|180.0000|0.0000|0.0000|2047830|7|3|2|False
2055856|1|500028|2.5710|2.5710|27.2300|70.0000|0.0000|0.0000|2047829|8|3|3|False
2055857|1|500031|39.1540|39.1540|25.5400|1000.0000|0.0000|0.0000|2047831|6|2|1|False
2055858|1|500020|29.6120|29.6120|24.9900|740.0000|0.0000|0.0000|2047832|17|6|5|False
2055859|1|500028|36.3570|36.3570|27.2300|990.0000|0.0000|0.0000|2047833|5|2|3|False
2055860|1|500020|20.0080|20.0080|24.9900|500.0000|0.0000|0.0000|2047834|14|5|5|False
2055861|1|500028|0.7340|0.7340|27.2300|20.0000|0.0000|0.0000|2047835|8|3|3|False
2055862|1|500020|46.0190|46.0190|24.9900|1150.0000|0.0000|0.0000|2047836|14|5|5|False
2055863|1|500018|2.1810|2.1810|27.5000|60.0000|0.0000|0.0000|2047837|7|3|2|False
2055864|1|500018|1.4550|1.4550|27.5000|40.0000|0.0000|0.0000|2047840|7|3|2|False
2055865|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2047839|7|3|2|False
2055866|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2047841|7|3|2|False
2055867|1|500028|38.9290|38.9290|27.2300|1060.0000|0.0000|0.0000|2047838|5|2|3|False
2055868|1|500028|2.7530|2.7530|27.2300|75.0000|0.0000|0.0000|2047844|8|3|3|False
2055869|1|500018|1.4550|1.4550|27.5000|40.0000|0.0000|0.0000|2047843|7|3|2|False
2055870|1|500020|8.0030|8.0030|24.9900|200.0000|0.0000|0.0000|2047842|17|6|5|False
2055871|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2047845|7|3|2|False
2055872|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2047846|7|3|2|False
2055873|1|500018|1.4550|1.4550|27.5000|40.0000|0.0000|0.0000|2047847|7|3|2|False
2055874|1|500018|2.9090|2.9090|27.5000|80.0000|0.0000|0.0000|2047848|10|4|2|False
2055875|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2047849|10|4|2|False
2055876|1|500018|3.2730|3.2730|27.5000|90.0000|0.0000|0.0000|2047850|7|3|2|False
2055877|1|500028|37.8250|37.8250|27.2300|1030.0000|0.0000|0.0000|2047851|11|4|3|False
2055878|1|500018|2.9090|2.9090|27.5000|80.0000|0.0000|0.0000|2047853|7|3|2|False
2055879|1|500028|6.2430|6.2430|27.2300|170.0000|0.0000|0.0000|2047852|8|3|3|False
2055880|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2047855|7|3|2|False
2055881|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2047854|7|3|2|False
2055882|1|500018|2.7290|2.7290|27.5000|75.0000|0.0000|0.0000|2047856|7|3|2|False
2055883|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2047857|7|3|2|False
2055884|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2047858|7|3|2|False
2055885|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2047860|7|3|2|False
2055886|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2047859|7|3|2|False
2055887|1|500031|15.6620|15.6620|25.5400|400.0000|0.0000|0.0000|2047861|6|2|1|False
2055888|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2047862|8|3|3|False
2055889|1|500018|1.0910|1.0910|27.5000|30.0000|0.0000|0.0000|2047864|7|3|2|False
2055890|1|500028|18.3620|18.3620|27.2300|500.0000|0.0000|0.0000|2047863|5|2|3|False
2055891|1|500031|3.9150|3.9150|25.5400|100.0000|0.0000|0.0000|2047865|9|3|1|False
2055892|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2047867|7|3|2|False
2055893|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2047868|7|3|2|False
2055894|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2047866|8|3|3|False
2055895|1|500018|1.4550|1.4550|27.5000|40.0000|0.0000|0.0000|2047870|7|3|2|False
2055896|1|500028|2.5710|2.5710|27.2300|70.0000|0.0000|0.0000|2047869|8|3|3|False
2055897|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2047871|8|3|3|False
2055898|1|500028|1.4780|1.4780|27.2300|40.2000|0.0000|0.0000|2047872|8|3|3|False
2055899|1|500028|2.5710|2.5710|27.2300|70.0000|0.0000|0.0000|2047873|8|3|3|False
2055900|1|500028|2.2040|2.2040|27.2300|60.0000|0.0000|0.0000|2047875|8|3|3|False
2055901|1|500028|11.0170|11.0170|27.2300|300.0000|0.0000|0.0000|2047874|11|4|3|False
2055902|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2047876|7|3|2|False
2055903|1|500028|2.2040|2.2040|27.2300|60.0000|0.0000|0.0000|2047879|11|4|3|False
2055904|1|500028|1.4690|1.4690|27.2300|40.0000|0.0000|0.0000|2047878|8|3|3|False
2055905|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2047877|7|3|2|False
2055906|1|500018|1.2730|1.2730|27.5000|35.0000|0.0000|0.0000|2047880|7|3|2|False
2055907|1|500028|3.6730|3.6730|27.2300|100.0000|0.0000|0.0000|2047881|11|4|3|False
2055908|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2047882|7|3|2|False
2055909|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2047883|7|3|2|False
2055910|1|500031|19.5770|19.5770|25.5400|500.0000|0.0000|0.0000|2047884|9|3|1|False
2055911|1|500020|2.0010|2.0010|24.9900|50.0000|0.0000|0.0000|2047885|14|5|5|False
2055912|1|500018|2.0000|2.0000|27.5000|55.0000|0.0000|0.0000|2047886|7|3|2|False
2055913|1|500020|2.0010|2.0010|24.9900|50.0000|0.0000|0.0000|2047888|14|5|5|False
2055914|1|500018|10.9090|10.9090|27.5000|300.0000|0.0000|0.0000|2047887|4|2|2|False
2055915|1|500031|23.4930|23.4930|25.5400|600.0000|0.0000|0.0000|2047889|6|2|1|False
2055916|1|500028|3.6730|3.6730|27.2300|100.0000|0.0000|0.0000|2047890|11|4|3|False
2055917|1|500018|3.6370|3.6370|27.5000|100.0000|0.0000|0.0000|2047892|10|4|2|False
2055918|1|500031|19.5770|19.5770|25.5400|500.0000|0.0000|0.0000|2047891|18|6|1|False
2055919|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2047893|7|3|2|False
2055920|1|500028|4.2240|4.2240|27.2300|115.0000|0.0000|0.0000|2047894|8|3|3|False
2055921|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2047897|8|3|3|False
2055922|1|500028|4.0380|4.0380|27.2300|110.0000|0.0000|0.0000|2047896|8|3|3|False
2055923|1|500018|18.1820|18.1820|27.5000|500.0000|0.0000|0.0000|2047895|4|2|2|False
2055924|1|500018|38.5450|38.5450|27.5000|1060.0000|0.0000|0.0000|2047898|10|4|2|False
2055925|1|500031|7.8310|7.8310|25.5400|200.0000|0.0000|0.0000|2047899|18|6|1|False
2055926|1|500018|10.9090|10.9090|27.5000|300.0000|0.0000|0.0000|2047900|10|4|2|False
2055927|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2047901|7|3|2|False
2055928|1|500018|2.5440|2.5440|27.5000|70.0000|0.0000|0.0000|2047902|7|3|2|False
2055929|1|500028|2.9380|2.9380|27.2300|80.0000|0.0000|0.0000|2047903|8|3|3|False
2055930|1|500020|20.0080|20.0080|24.9900|500.0000|0.0000|0.0000|2047904|14|5|5|False
2055931|1|500028|2.9380|2.9380|27.2300|80.0000|0.0000|0.0000|2047906|8|3|3|False
2055932|1|500018|2.9140|2.9140|27.5000|80.1000|0.0000|0.0000|2047905|7|3|2|False
2055933|1|500028|3.6720|3.6720|27.2300|100.0000|0.0000|0.0000|2047908|8|3|3|False
2055934|1|500018|29.8180|29.8180|27.5000|820.0000|0.0000|0.0000|2047907|10|4|2|False
2055935|1|500031|19.5770|19.5770|25.5400|500.0000|0.0000|0.0000|2047909|15|5|1|False
2055936|1|500018|50.9090|50.9090|27.5000|1400.0000|0.0000|0.0000|2047910|4|2|2|False
2055937|1|500031|7.8310|7.8310|25.5400|200.0000|0.0000|0.0000|2047911|12|4|1|False
2055938|1|500018|23.2730|23.2730|27.5000|640.0000|0.0000|0.0000|2047912|4|2|2|False
2055939|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2047913|7|3|2|False
2055940|1|500028|2.9380|2.9380|27.2300|80.0000|0.0000|0.0000|2047914|8|3|3|False
2055941|1|500018|18.1820|18.1820|27.5000|500.0000|0.0000|0.0000|2047915|4|2|2|False
2055942|1|500028|2.2040|2.2040|27.2300|60.0000|0.0000|0.0000|2047916|11|4|3|False
2055943|1|500018|2.5440|2.5440|27.5000|70.0000|0.0000|0.0000|2047918|7|3|2|False
2055944|1|500018|2.0000|2.0000|27.5000|55.0000|0.0000|0.0000|2047917|7|3|2|False
2055945|1|500020|8.0030|8.0030|24.9900|200.0000|0.0000|0.0000|2047919|17|6|5|False
2055946|1|500018|1.4550|1.4550|27.5000|40.0000|0.0000|0.0000|2047920|7|3|2|False
2055947|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2047921|8|3|3|False
2055948|1|500028|11.0170|11.0170|27.2300|300.0000|0.0000|0.0000|2047922|5|2|3|False
2055949|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2047923|8|3|3|False
2055950|1|500018|2.5440|2.5440|27.5000|70.0000|0.0000|0.0000|2047924|7|3|2|False
2055951|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2047925|7|3|2|False
2055952|1|500018|18.1820|18.1820|27.5000|500.0000|0.0000|0.0000|2047926|7|3|2|False
2055953|1|500028|25.7070|25.7070|27.2300|700.0000|0.0000|0.0000|2047927|8|3|3|False
2055954|1|500018|3.2730|3.2730|27.5000|90.0000|0.0000|0.0000|2047928|7|3|2|False
2055955|1|500031|3.9150|3.9150|25.5400|100.0000|0.0000|0.0000|2047929|6|2|1|False
2055956|1|500028|11.0170|11.0170|27.2300|300.0000|0.0000|0.0000|2047932|5|2|3|False
